475,ARC-000475,Beaver Skull,Tissue sample for genetics,true
476,ARC-000476,Wolf Skull,Full skeleton display,true
477,ARC-000477,Eagle Feather,Cleaned bone specimen,true
478,ARC-000478,Owl Wing,Tissue sample for genetics,true
479,ARC-000479,Heron Egg,Tissue sample for genetics,true
480,ARC-000480,Wolf Skull,Cleaned bone specimen,false
481,ARC-000481,Wolf Skull,Egg sample in container,true
482,ARC-000482,Wolf Skull,Taxidermy display specimen,false
483,ARC-000483,Bear Femur,Loose bone fragment,false
484,ARC-000484,Wolf Skull,Preserved specimen stored in fluid jar,true
485,ARC-000485,Eagle Feather,Partial remains specimen,true
486,ARC-000486,Toad Sample,Cleaned bone specimen,true
487,ARC-000487,Eagle Feather,Taxidermy display specimen,true
488,ARC-000488,Beaver Skull,Loose bone fragment,true
489,ARC-000489,Heron Egg,Mounted pelt used for teaching,true
490,ARC-000490,Bear Femur,Full skeleton display,true
491,ARC-000491,Fox Pelt,Taxidermy display specimen,false
492,ARC-000492,Lion Claw,Preserved specimen stored in fluid jar,true
493,ARC-000493,Bear Femur,Cleaned bone specimen,true
494,ARC-000494,Fox Pelt,Loose bone fragment,false
495,ARC-000495,Toad Sample,Taxidermy display specimen,false
496,ARC-000496,Salmon Specimen,Full skeleton display,false
497,ARC-000497,Lion Claw,Fluid jar sample with tag,false
498,ARC-000498,Heron Egg,Preserved specimen stored in fluid jar,true
499,ARC-000499,Salmon Specimen,Preserved specimen stored in fluid jar,false
500,ARC-000500,Toad Sample,Fluid jar sample with tag,true
501,ARC-000501,Beaver Skull,Partial remains specimen,false
502,ARC-000502,Lion Claw,Mounted pelt used for teaching,false
503,ARC-000503,Salmon Specimen,Taxidermy display specimen,true
504,ARC-000504,Eagle Feather,Fluid jar sample with tag,false
505,ARC-000505,Toad Sample,Preserved specimen stored in fluid jar,true
506,ARC-000506,Fox Pelt,Preserved specimen stored in fluid jar,true
507,ARC-000507,Toad Sample,Partial remains specimen,true
508,ARC-000508,Bear Femur,Mounted pelt used for teaching,true
509,ARC-000509,Fox Pelt,Mounted pelt used for teaching,true
510,ARC-000510,Lion Claw,Mounted pelt used for teaching,false
511,ARC-000511,Toad Sample,Tissue sample for genetics,true
512,ARC-000512,Fox Pelt,Loose bone fragment,true
513,ARC-000513,Beaver Skull,Preserved specimen stored in fluid jar,true
514,ARC-000514,Wolf Skull,Taxidermy display specimen,true
515,ARC-000515,Fox Pelt,Tissue sample for genetics,false
516,ARC-000516,Lion Claw,Mounted pelt used for teaching,false
517,ARC-000517,Toad Sample,Preserved specimen stored in fluid jar,true
518,ARC-000518,Wolf Skull,Cleaned bone specimen,true
519,ARC-000519,Lion Claw,Fluid jar sample with tag,false
520,ARC-000520,Bear Femur,Preserved specimen stored in fluid jar,false
521,ARC-000521,Salmon Specimen,Full skeleton display,false
522,ARC-000522,Lion Claw,Fluid jar sample with tag,true
523,ARC-000523,Heron Egg,Egg sample in container,true
524,ARC-000524,Lion Claw,Egg sample in container,false
525,ARC-000525,Toad Sample,Loose bone fragment,false
526,ARC-000526,Beaver Skull,Fluid jar sample with tag,true
527,ARC-000527,Salmon Specimen,Loose bone fragment,true
528,ARC-000528,Owl Wing,Fluid jar sample with tag,true
529,ARC-000529,Owl Wing,Egg sample in container,true
530,ARC-000530,Beaver Skull,Loose bone fragment,true
531,ARC-000531,Eagle Feather,Loose bone fragment,true
532,ARC-000532,Heron Egg,Full skeleton display,false
533,ARC-000533,Beaver Skull,Egg sample in container,false
534,ARC-000534,Bear Femur,Taxidermy display specimen,true
535,ARC-000535,Bear Femur,Mounted pelt used for teaching,false
536,ARC-000536,Bear Femur,Mounted pelt used for teaching,true
537,ARC-000537,Beaver Skull,Full skeleton display,false
538,ARC-000538,Salmon Specimen,Tissue sample for genetics,true
539,ARC-000539,Toad Sample,Mounted pelt used for teaching,true
540,ARC-000540,Lion Claw,Full skeleton display,true
541,ARC-000541,Toad Sample,Mounted pelt used for teaching,true
542,ARC-000542,Fox Pelt,Partial remains specimen,true
543,ARC-000543,Owl Wing,Cleaned bone specimen,true
544,ARC-000544,Bear Femur,Partial remains specimen,true
545,ARC-000545,Toad Sample,Partial remains specimen,true
546,ARC-000546,Wolf Skull,Partial remains specimen,false
547,ARC-000547,Wolf Skull,Egg sample in container,true
548,ARC-000548,Salmon Specimen,Taxidermy display specimen,true
549,ARC-000549,Heron Egg,Taxidermy display specimen,true
550,ARC-000550,Eagle Feather,Egg sample in container,true
551,ARC-000551,Fox Pelt,Cleaned bone specimen,true
552,ARC-000552,Wolf Skull,Full skeleton display,true
553,ARC-000553,Owl Wing,Partial remains specimen,false
554,ARC-000554,Heron Egg,Mounted pelt used for teaching,false
555,ARC-000555,Owl Wing,Partial remains specimen,true
556,ARC-000556,Beaver Skull,Partial remains specimen,true
557,ARC-000557,Wolf Skull,Egg sample in container,true
558,ARC-000558,Wolf Skull,Preserved specimen stored in fluid jar,true
559,ARC-000559,Wolf Skull,Full skeleton display,true
560,ARC-000560,Salmon Specimen,Taxidermy display specimen,false
561,ARC-000561,Eagle Feather,Loose bone fragment,true
562,ARC-000562,Fox Pelt,Egg sample in container,false
563,ARC-000563,Wolf Skull,Mounted pelt used for teaching,true
564,ARC-000564,Heron Egg,Partial remains specimen,true
565,ARC-000565,Lion Claw,Egg sample in container,true
566,ARC-000566,Wolf Skull,Cleaned bone specimen,true
567,ARC-000567,Wolf Skull,Cleaned bone specimen,true
568,ARC-000568,Toad Sample,Partial remains specimen,true
569,ARC-000569,Bear Femur,Tissue sample for genetics,true
570,ARC-000570,Fox Pelt,Loose bone fragment,true
571,ARC-000571,Salmon Specimen,Egg sample in container,false
572,ARC-000572,Lion Claw,Fluid jar sample with tag,false
573,ARC-000573,Toad Sample,Egg sample in container,true
574,ARC-000574,Toad Sample,Cleaned bone specimen,true
575,ARC-000575,Toad Sample,Cleaned bone specimen,true
576,ARC-000576,Bear Femur,Full skeleton display,true
577,ARC-000577,Eagle Feather,Fluid jar sample with tag,true
578,ARC-000578,Eagle Feather,Loose bone fragment,false
579,ARC-000579,Eagle Feather,Tissue sample for genetics,false
580,ARC-000580,Salmon Specimen,Fluid jar sample with tag,true
581,ARC-000581,Bear Femur,Tissue sample for genetics,true
582,ARC-000582,Salmon Specimen,Egg sample in container,true
583,ARC-000583,Eagle Feather,Partial remains specimen,true
584,ARC-000584,Salmon Specimen,Preserved specimen stored in fluid jar,false
585,ARC-000585,Lion Claw,Loose bone fragment,true
586,ARC-000586,Salmon Specimen,Tissue sample for genetics,true
587,ARC-000587,Owl Wing,Loose bone fragment,false
588,ARC-000588,Wolf Skull,Taxidermy display specimen,true
589,ARC-000589,Fox Pelt,Partial remains specimen,false
590,ARC-000590,Lion Claw,Taxidermy display specimen,true
591,ARC-000591,Wolf Skull,Taxidermy display specimen,true
592,ARC-000592,Lion Claw,Loose bone fragment,true
593,ARC-000593,Wolf Skull,Taxidermy display specimen,false
594,ARC-000594,Heron Egg,Egg sample in container,true
595,ARC-000595,Owl Wing,Taxidermy display specimen,true
596,ARC-000596,Bear Femur,Egg sample in container,true
597,ARC-000597,Fox Pelt,Partial remains specimen,false
598,ARC-000598,Fox Pelt,Fluid jar sample with tag,true
599,ARC-000599,Fox Pelt,Fluid jar sample with tag,true
600,ARC-000600,Fox Pelt,Mounted pelt used for teaching,false
601,ARC-000601,Beaver Skull,Cleaned bone specimen,true
602,ARC-000602,Salmon Specimen,Loose bone fragment,false
603,ARC-000603,Fox Pelt,Loose bone fragment,false
604,ARC-000604,Salmon Specimen,Tissue sample for genetics,true
605,ARC-000605,Salmon Specimen,Loose bone fragment,false
606,ARC-000606,Salmon Specimen,Mounted pelt used for teaching,true
607,ARC-000607,Eagle Feather,Fluid jar sample with tag,true
608,ARC-000608,Salmon Specimen,Preserved specimen stored in fluid jar,true
609,ARC-000609,Beaver Skull,Fluid jar sample with tag,false
610,ARC-000610,Salmon Specimen,Fluid jar sample with tag,false
611,ARC-000611,Bear Femur,Mounted pelt used for teaching,true
612,ARC-000612,Owl Wing,Partial remains specimen,true
613,ARC-000613,Salmon Specimen,Cleaned bone specimen,true
614,ARC-000614,Owl Wing,Mounted pelt used for teaching,true
615,ARC-000615,Beaver Skull,Cleaned bone specimen,true
616,ARC-000616,Wolf Skull,Partial remains specimen,true
617,ARC-000617,Toad Sample,Mounted pelt used for teaching,false
618,ARC-000618,Salmon Specimen,Cleaned bone specimen,false
619,ARC-000619,Salmon Specimen,Preserved specimen stored in fluid jar,true
620,ARC-000620,Bear Femur,Mounted pelt used for teaching,true
621,ARC-000621,Toad Sample,Mounted pelt used for teaching,true
622,ARC-000622,Salmon Specimen,Taxidermy display specimen,true
623,ARC-000623,Owl Wing,Cleaned bone specimen,true
624,ARC-000624,Salmon Specimen,Egg sample in container,true
625,ARC-000625,Heron Egg,Taxidermy display specimen,true
626,ARC-000626,Owl Wing,Taxidermy display specimen,true
627,ARC-000627,Fox Pelt,Mounted pelt used for teaching,true
628,ARC-000628,Heron Egg,Taxidermy display specimen,true
629,ARC-000629,Wolf Skull,Taxidermy display specimen,true
630,ARC-000630,Owl Wing,Egg sample in container,true
631,ARC-000631,Toad Sample,Loose bone fragment,true
632,ARC-000632,Owl Wing,Tissue sample for genetics,true
633,ARC-000633,Owl Wing,Partial remains specimen,true
634,ARC-000634,Salmon Specimen,Egg sample in container,false
635,ARC-000635,Fox Pelt,Tissue sample for genetics,true
636,ARC-000636,Salmon Specimen,Taxidermy display specimen,true
637,ARC-000637,Bear Femur,Egg sample in container,true
638,ARC-000638,Eagle Feather,Preserved specimen stored in fluid jar,true
639,ARC-000639,Wolf Skull,Taxidermy display specimen,true
640,ARC-000640,Toad Sample,Preserved specimen stored in fluid jar,true
641,ARC-000641,Heron Egg,Partial remains specimen,true
642,ARC-000642,Lion Claw,Preserved specimen stored in fluid jar,true
643,ARC-000643,Fox Pelt,Mounted pelt used for teaching,true
644,ARC-000644,Beaver Skull,Full skeleton display,true
645,ARC-000645,Bear Femur,Cleaned bone specimen,true
646,ARC-000646,Eagle Feather,Fluid jar sample with tag,true
647,ARC-000647,Heron Egg,Cleaned bone specimen,true
648,ARC-000648,Salmon Specimen,Full skeleton display,true
649,ARC-000649,Lion Claw,Tissue sample for genetics,true
650,ARC-000650,Fox Pelt,Partial remains specimen,true
651,ARC-000651,Heron Egg,Tissue sample for genetics,true
652,ARC-000652,Beaver Skull,Mounted pelt used for teaching,true
653,ARC-000653,Heron Egg,Loose bone fragment,true
654,ARC-000654,Salmon Specimen,Fluid jar sample with tag,true
655,ARC-000655,Owl Wing,Partial remains specimen,true
656,ARC-000656,Salmon Specimen,Loose bone fragment,false
657,ARC-000657,Lion Claw,Tissue sample for genetics,true
658,ARC-000658,Salmon Specimen,Preserved specimen stored in fluid jar,true
659,ARC-000659,Heron Egg,Preserved specimen stored in fluid jar,true
660,ARC-000660,Bear Femur,Tissue sample for genetics,true
661,ARC-000661,Fox Pelt,Full skeleton display,true
662,ARC-000662,Salmon Specimen,Loose bone fragment,false
663,ARC-000663,Wolf Skull,Tissue sample for genetics,true
664,ARC-000664,Salmon Specimen,Egg sample in container,true
665,ARC-000665,Wolf Skull,Mounted pelt used for teaching,true
666,ARC-000666,Heron Egg,Egg sample in container,true
667,ARC-000667,Toad Sample,Taxidermy display specimen,true
668,ARC-000668,Eagle Feather,Tissue sample for genetics,true
669,ARC-000669,Fox Pelt,Fluid jar sample with tag,false
670,ARC-000670,Fox Pelt,Egg sample in container,true
671,ARC-000671,Toad Sample,Egg sample in container,false
672,ARC-000672,Toad Sample,Cleaned bone specimen,true
673,ARC-000673,Lion Claw,Partial remains specimen,true
674,ARC-000674,Beaver Skull,Preserved specimen stored in fluid jar,true
675,ARC-000675,Eagle Feather,Taxidermy display specimen,false
676,ARC-000676,Eagle Feather,Loose bone fragment,true
677,ARC-000677,Beaver Skull,Loose bone fragment,true
678,ARC-000678,Owl Wing,Mounted pelt used for teaching,true
679,ARC-000679,Bear Femur,Full skeleton display,false
680,ARC-000680,Lion Claw,Mounted pelt used for teaching,false
681,ARC-000681,Toad Sample,Egg sample in container,true
682,ARC-000682,Fox Pelt,Fluid jar sample with tag,true
683,ARC-000683,Salmon Specimen,Fluid jar sample with tag,false
684,ARC-000684,Heron Egg,Mounted pelt used for teaching,true
685,ARC-000685,Toad Sample,Loose bone fragment,false
686,ARC-000686,Wolf Skull,Full skeleton display,false
687,ARC-000687,Beaver Skull,Loose bone fragment,false
688,ARC-000688,Owl Wing,Taxidermy display specimen,false
689,ARC-000689,Wolf Skull,Egg sample in container,true
690,ARC-000690,Beaver Skull,Loose bone fragment,true
691,ARC-000691,Fox Pelt,Mounted pelt used for teaching,false
692,ARC-000692,Fox Pelt,Preserved specimen stored in fluid jar,true
693,ARC-000693,Bear Femur,Egg sample in container,true
694,ARC-000694,Eagle Feather,Full skeleton display,true
695,ARC-000695,Owl Wing,Egg sample in container,true
696,ARC-000696,Bear Femur,Egg sample in container,true
697,ARC-000697,Owl Wing,Partial remains specimen,false
698,ARC-000698,Eagle Feather,Loose bone fragment,false
699,ARC-000699,Salmon Specimen,Cleaned bone specimen,false
700,ARC-000700,Lion Claw,Tissue sample for genetics,true
701,ARC-000701,Toad Sample,Egg sample in container,false
702,ARC-000702,Toad Sample,Egg sample in container,true
703,ARC-000703,Lion Claw,Egg sample in container,false
704,ARC-000704,Lion Claw,Preserved specimen stored in fluid jar,false
705,ARC-000705,Beaver Skull,Loose bone fragment,false
706,ARC-000706,Fox Pelt,Mounted pelt used for teaching,false
707,ARC-000707,Bear Femur,Fluid jar sample with tag,false
708,ARC-000708,Bear Femur,Egg sample in container,true
709,ARC-000709,Beaver Skull,Cleaned bone specimen,true
710,ARC-000710,Wolf Skull,Tissue sample for genetics,true
711,ARC-000711,Wolf Skull,Full skeleton display,true
712,ARC-000712,Beaver Skull,Taxidermy display specimen,true
713,ARC-000713,Lion Claw,Taxidermy display specimen,false
714,ARC-000714,Toad Sample,Fluid jar sample with tag,true
715,ARC-000715,Wolf Skull,Cleaned bone specimen,true
716,ARC-000716,Wolf Skull,Tissue sample for genetics,true
717,ARC-000717,Bear Femur,Preserved specimen stored in fluid jar,false
718,ARC-000718,Lion Claw,Partial remains specimen,true
719,ARC-000719,Heron Egg,Preserved specimen stored in fluid jar,true
720,ARC-000720,Wolf Skull,Egg sample in container,false
721,ARC-000721,Beaver Skull,Partial remains specimen,false
722,ARC-000722,Eagle Feather,Taxidermy display specimen,false
723,ARC-000723,Lion Claw,Loose bone fragment,true
724,ARC-000724,Lion Claw,Preserved specimen stored in fluid jar,true
725,ARC-000725,Lion Claw,Cleaned bone specimen,true
726,ARC-000726,Wolf Skull,Full skeleton display,true
727,ARC-000727,Heron Egg,Preserved specimen stored in fluid jar,true
728,ARC-000728,Lion Claw,Cleaned bone specimen,true
729,ARC-000729,Owl Wing,Egg sample in container,false
730,ARC-000730,Beaver Skull,Cleaned bone specimen,false
731,ARC-000731,Wolf Skull,Preserved specimen stored in fluid jar,false
732,ARC-000732,Beaver Skull,Taxidermy display specimen,true
733,ARC-000733,Fox Pelt,Preserved specimen stored in fluid jar,true
734,ARC-000734,Bear Femur,Fluid jar sample with tag,true
735,ARC-000735,Toad Sample,Taxidermy display specimen,false
736,ARC-000736,Beaver Skull,Preserved specimen stored in fluid jar,false
737,ARC-000737,Wolf Skull,Cleaned bone specimen,true
738,ARC-000738,Heron Egg,Fluid jar sample with tag,true
739,ARC-000739,Heron Egg,Cleaned bone specimen,true
740,ARC-000740,Toad Sample,Partial remains specimen,false
741,ARC-000741,Beaver Skull,Mounted pelt used for teaching,true
742,ARC-000742,Eagle Feather,Tissue sample for genetics,true
743,ARC-000743,Lion Claw,Taxidermy display specimen,true
744,ARC-000744,Bear Femur,Cleaned bone specimen,true
745,ARC-000745,Salmon Specimen,Fluid jar sample with tag,true
746,ARC-000746,Owl Wing,Fluid jar sample with tag,true
747,ARC-000747,Bear Femur,Egg sample in container,false
748,ARC-000748,Beaver Skull,Tissue sample for genetics,false
749,ARC-000749,Heron Egg,Full skeleton display,true
750,ARC-000750,Eagle Feather,Cleaned bone specimen,false
751,ARC-000751,Salmon Specimen,Egg sample in container,true
752,ARC-000752,Bear Femur,Egg sample in container,true
753,ARC-000753,Lion Claw,Egg sample in container,false
754,ARC-000754,Lion Claw,Mounted pelt used for teaching,false
755,ARC-000755,Beaver Skull,Loose bone fragment,false
756,ARC-000756,Bear Femur,Partial remains specimen,true
757,ARC-000757,Bear Femur,Mounted pelt used for teaching,true
758,ARC-000758,Salmon Specimen,Taxidermy display specimen,true
759,ARC-000759,Lion Claw,Preserved specimen stored in fluid jar,true
760,ARC-000760,Eagle Feather,Partial remains specimen,false
761,ARC-000761,Eagle Feather,Egg sample in container,false
762,ARC-000762,Wolf Skull,Taxidermy display specimen,true
763,ARC-000763,Fox Pelt,Cleaned bone specimen,true
764,ARC-000764,Wolf Skull,Partial remains specimen,true
765,ARC-000765,Toad Sample,Full skeleton display,true
766,ARC-000766,Wolf Skull,Partial remains specimen,true
767,ARC-000767,Toad Sample,Mounted pelt used for teaching,true
768,ARC-000768,Wolf Skull,Loose bone fragment,true
769,ARC-000769,Lion Claw,Partial remains specimen,false
770,ARC-000770,Salmon Specimen,Partial remains specimen,false
771,ARC-000771,Bear Femur,Partial remains specimen,false
772,ARC-000772,Toad Sample,Tissue sample for genetics,true
773,ARC-000773,Beaver Skull,Tissue sample for genetics,true
774,ARC-000774,Owl Wing,Mounted pelt used for teaching,true
775,ARC-000775,Fox Pelt,Preserved specimen stored in fluid jar,true
776,ARC-000776,Fox Pelt,Taxidermy display specimen,false
777,ARC-000777,Fox Pelt,Egg sample in container,true
778,ARC-000778,Salmon Specimen,Cleaned bone specimen,false
779,ARC-000779,Salmon Specimen,Tissue sample for genetics,true
780,ARC-000780,Lion Claw,Cleaned bone specimen,true
781,ARC-000781,Owl Wing,Full skeleton display,true
782,ARC-000782,Fox Pelt,Taxidermy display specimen,true
783,ARC-000783,Heron Egg,Taxidermy display specimen,true
784,ARC-000784,Wolf Skull,Tissue sample for genetics,false
785,ARC-000785,Beaver Skull,Fluid jar sample with tag,true
786,ARC-000786,Salmon Specimen,Fluid jar sample with tag,true
787,ARC-000787,Toad Sample,Partial remains specimen,false
788,ARC-000788,Wolf Skull,Full skeleton display,true
789,ARC-000789,Toad Sample,Tissue sample for genetics,false
790,ARC-000790,Wolf Skull,Partial remains specimen,true
791,ARC-000791,Salmon Specimen,Fluid jar sample with tag,false
792,ARC-000792,Owl Wing,Taxidermy display specimen,false
793,ARC-000793,Wolf Skull,Taxidermy display specimen,false
794,ARC-000794,Bear Femur,Egg sample in container,true
795,ARC-000795,Bear Femur,Partial remains specimen,true
796,ARC-000796,Toad Sample,Cleaned bone specimen,true
797,ARC-000797,Eagle Feather,Loose bone fragment,false
798,ARC-000798,Bear Femur,Tissue sample for genetics,true
799,ARC-000799,Heron Egg,Full skeleton display,true
800,ARC-000800,Wolf Skull,Full skeleton display,true
801,ARC-000801,Owl Wing,Loose bone fragment,true
802,ARC-000802,Salmon Specimen,Egg sample in container,true
803,ARC-000803,Fox Pelt,Taxidermy display specimen,true
804,ARC-000804,Toad Sample,Loose bone fragment,true
805,ARC-000805,Heron Egg,Cleaned bone specimen,false
806,ARC-000806,Bear Femur,Fluid jar sample with tag,false
807,ARC-000807,Lion Claw,Preserved specimen stored in fluid jar,true
808,ARC-000808,Wolf Skull,Fluid jar sample with tag,true
809,ARC-000809,Salmon Specimen,Partial remains specimen,true
810,ARC-000810,Salmon Specimen,Tissue sample for genetics,true
811,ARC-000811,Salmon Specimen,Mounted pelt used for teaching,true
812,ARC-000812,Eagle Feather,Preserved specimen stored in fluid jar,true
813,ARC-000813,Toad Sample,Mounted pelt used for teaching,false
814,ARC-000814,Bear Femur,Preserved specimen stored in fluid jar,false
815,ARC-000815,Toad Sample,Taxidermy display specimen,false
816,ARC-000816,Heron Egg,Taxidermy display specimen,true
817,ARC-000817,Wolf Skull,Partial remains specimen,true
818,ARC-000818,Salmon Specimen,Fluid jar sample with tag,false
819,ARC-000819,Eagle Feather,Preserved specimen stored in fluid jar,true
820,ARC-000820,Lion Claw,Fluid jar sample with tag,false
821,ARC-000821,Salmon Specimen,Egg sample in container,true
822,ARC-000822,Toad Sample,Mounted pelt used for teaching,false
823,ARC-000823,Beaver Skull,Tissue sample for genetics,true
824,ARC-000824,Fox Pelt,Fluid jar sample with tag,true
825,ARC-000825,Toad Sample,Egg sample in container,true
826,ARC-000826,Fox Pelt,Preserved specimen stored in fluid jar,true
827,ARC-000827,Bear Femur,Fluid jar sample with tag,true
828,ARC-000828,Salmon Specimen,Preserved specimen stored in fluid jar,true
829,ARC-000829,Toad Sample,Egg sample in container,true
830,ARC-000830,Fox Pelt,Loose bone fragment,false
831,ARC-000831,Salmon Specimen,Mounted pelt used for teaching,false
832,ARC-000832,Fox Pelt,Preserved specimen stored in fluid jar,false
833,ARC-000833,Heron Egg,Tissue sample for genetics,false
834,ARC-000834,Wolf Skull,Partial remains specimen,true
835,ARC-000835,Salmon Specimen,Full skeleton display,true
836,ARC-000836,Salmon Specimen,Egg sample in container,true
837,ARC-000837,Owl Wing,Full skeleton display,false
838,ARC-000838,Fox Pelt,Egg sample in container,true
839,ARC-000839,Toad Sample,Tissue sample for genetics,true
840,ARC-000840,Heron Egg,Partial remains specimen,false
841,ARC-000841,Heron Egg,Partial remains specimen,false
842,ARC-000842,Fox Pelt,Preserved specimen stored in fluid jar,true
843,ARC-000843,Wolf Skull,Partial remains specimen,true
844,ARC-000844,Lion Claw,Taxidermy display specimen,true
845,ARC-000845,Bear Femur,Mounted pelt used for teaching,true
846,ARC-000846,Eagle Feather,Tissue sample for genetics,true
847,ARC-000847,Toad Sample,Cleaned bone specimen,true
848,ARC-000848,Wolf Skull,Full skeleton display,true
849,ARC-000849,Wolf Skull,Mounted pelt used for teaching,false
850,ARC-000850,Wolf Skull,Partial remains specimen,false
851,ARC-000851,Wolf Skull,Full skeleton display,true
852,ARC-000852,Eagle Feather,Cleaned bone specimen,true
853,ARC-000853,Fox Pelt,Tissue sample for genetics,true
854,ARC-000854,Heron Egg,Loose bone fragment,false
855,ARC-000855,Lion Claw,Mounted pelt used for teaching,true
856,ARC-000856,Owl Wing,Fluid jar sample with tag,true
857,ARC-000857,Salmon Specimen,Tissue sample for genetics,false
858,ARC-000858,Beaver Skull,Egg sample in container,true
859,ARC-000859,Salmon Specimen,Fluid jar sample with tag,false
860,ARC-000860,Salmon Specimen,Preserved specimen stored in fluid jar,true
861,ARC-000861,Wolf Skull,Partial remains specimen,false
862,ARC-000862,Owl Wing,Mounted pelt used for teaching,true
863,ARC-000863,Eagle Feather,Partial remains specimen,true
864,ARC-000864,Lion Claw,Tissue sample for genetics,true
865,ARC-000865,Wolf Skull,Mounted pelt used for teaching,true
866,ARC-000866,Wolf Skull,Taxidermy display specimen,true
867,ARC-000867,Heron Egg,Taxidermy display specimen,true
868,ARC-000868,Lion Claw,Cleaned bone specimen,false
869,ARC-000869,Bear Femur,Taxidermy display specimen,false
870,ARC-000870,Heron Egg,Fluid jar sample with tag,true
871,ARC-000871,Bear Femur,Full skeleton display,true
872,ARC-000872,Heron Egg,Loose bone fragment,true
873,ARC-000873,Eagle Feather,Taxidermy display specimen,true
874,ARC-000874,Lion Claw,Mounted pelt used for teaching,false
875,ARC-000875,Toad Sample,Partial remains specimen,false
876,ARC-000876,Wolf Skull,Egg sample in container,true
877,ARC-000877,Beaver Skull,Loose bone fragment,false
878,ARC-000878,Wolf Skull,Taxidermy display specimen,true
879,ARC-000879,Beaver Skull,Fluid jar sample with tag,true
880,ARC-000880,Fox Pelt,Fluid jar sample with tag,true
881,ARC-000881,Heron Egg,Full skeleton display,true
882,ARC-000882,Fox Pelt,Egg sample in container,true
883,ARC-000883,Bear Femur,Partial remains specimen,true
884,ARC-000884,Salmon Specimen,Tissue sample for genetics,true
885,ARC-000885,Toad Sample,Mounted pelt used for teaching,true
886,ARC-000886,Bear Femur,Partial remains specimen,false
887,ARC-000887,Bear Femur,Fluid jar sample with tag,true
888,ARC-000888,Salmon Specimen,Tissue sample for genetics,true
889,ARC-000889,Lion Claw,Fluid jar sample with tag,true
890,ARC-000890,Wolf Skull,Preserved specimen stored in fluid jar,true
891,ARC-000891,Salmon Specimen,Tissue sample for genetics,false
892,ARC-000892,Owl Wing,Loose bone fragment,false
893,ARC-000893,Toad Sample,Preserved specimen stored in fluid jar,true
894,ARC-000894,Beaver Skull,Egg sample in container,true
895,ARC-000895,Toad Sample,Tissue sample for genetics,true
896,ARC-000896,Wolf Skull,Partial remains specimen,true
897,ARC-000897,Heron Egg,Full skeleton display,true
898,ARC-000898,Toad Sample,Cleaned bone specimen,true
899,ARC-000899,Lion Claw,Preserved specimen stored in fluid jar,false
900,ARC-000900,Heron Egg,Fluid jar sample with tag,true
901,ARC-000901,Beaver Skull,Preserved specimen stored in fluid jar,true
902,ARC-000902,Lion Claw,Partial remains specimen,true
903,ARC-000903,Toad Sample,Loose bone fragment,true
904,ARC-000904,Salmon Specimen,Mounted pelt used for teaching,false
905,ARC-000905,Wolf Skull,Full skeleton display,true
906,ARC-000906,Owl Wing,Partial remains specimen,true
907,ARC-000907,Toad Sample,Mounted pelt used for teaching,true
908,ARC-000908,Heron Egg,Mounted pelt used for teaching,true
909,ARC-000909,Bear Femur,Egg sample in container,true
910,ARC-000910,Salmon Specimen,Full skeleton display,true
911,ARC-000911,Lion Claw,Partial remains specimen,true
912,ARC-000912,Owl Wing,Preserved specimen stored in fluid jar,true
913,ARC-000913,Fox Pelt,Cleaned bone specimen,true
914,ARC-000914,Owl Wing,Tissue sample for genetics,false
915,ARC-000915,Lion Claw,Loose bone fragment,true
916,ARC-000916,Heron Egg,Taxidermy display specimen,true
917,ARC-000917,Beaver Skull,Partial remains specimen,true
918,ARC-000918,Salmon Specimen,Taxidermy display specimen,false
919,ARC-000919,Toad Sample,Loose bone fragment,true
920,ARC-000920,Heron Egg,Mounted pelt used for teaching,false
921,ARC-000921,Beaver Skull,Preserved specimen stored in fluid jar,true
922,ARC-000922,Fox Pelt,Loose bone fragment,true
923,ARC-000923,Lion Claw,Tissue sample for genetics,true
924,ARC-000924,Fox Pelt,Mounted pelt used for teaching,false
925,ARC-000925,Beaver Skull,Mounted pelt used for teaching,true
926,ARC-000926,Fox Pelt,Preserved specimen stored in fluid jar,true
927,ARC-000927,Bear Femur,Partial remains specimen,true
928,ARC-000928,Wolf Skull,Partial remains specimen,false
929,ARC-000929,Beaver Skull,Egg sample in container,false
930,ARC-000930,Bear Femur,Loose bone fragment,true
931,ARC-000931,Wolf Skull,Mounted pelt used for teaching,true
932,ARC-000932,Bear Femur,Fluid jar sample with tag,true
933,ARC-000933,Lion Claw,Cleaned bone specimen,false
934,ARC-000934,Wolf Skull,Cleaned bone specimen,false
935,ARC-000935,Bear Femur,Mounted pelt used for teaching,false
936,ARC-000936,Wolf Skull,Mounted pelt used for teaching,true
937,ARC-000937,Heron Egg,Full skeleton display,false
938,ARC-000938,Beaver Skull,Tissue sample for genetics,true
939,ARC-000939,Heron Egg,Preserved specimen stored in fluid jar,true
940,ARC-000940,Owl Wing,Cleaned bone specimen,true
941,ARC-000941,Wolf Skull,Tissue sample for genetics,false
942,ARC-000942,Lion Claw,Tissue sample for genetics,true
943,ARC-000943,Bear Femur,Partial remains specimen,false
944,ARC-000944,Lion Claw,Full skeleton display,true
945,ARC-000945,Lion Claw,Partial remains specimen,true
946,ARC-000946,Wolf Skull,Loose bone fragment,true
947,ARC-000947,Beaver Skull,Taxidermy display specimen,true
948,ARC-000948,Lion Claw,Egg sample in container,true
949,ARC-000949,Salmon Specimen,Partial remains specimen,false
